"","tipo","classe","nproc","data","orgjulg","relator","ementa","decisao"
"920","Acórdão","AG - AGRAVO DE INSTRUMENTO","5033685-60.2020.4.04.0000","19/10/2020","SEXTA TURMA","JULIO GUILHERME BEREZOSKI SCHATTSCHNEIDER","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO E PROCESSUAL CIVIL. APLICAÇÃO DA TAXATIVIDADE MITIGADA EM CONFORMIDADE COM O JULGADO DO SUPERIOR TRIBUNAL DE JUSTIÇA EM REGIME DE RECURSO REPETITIVO. CUMULAÇÃO DE PEDIDOS. DANOS MORAIS. RETIFICAÇÃO DE OFÍCIO.
1. O Superior Tribunal de Justiça fixou a seguinte tese jurídica: ""O rol do art. 1.015 do CPC é de taxatividade mitigada, por isso admite a interposição de agravo de instrumento quando verificada a urgência decorrente da inutilidade do julgamento da questão no recurso de apelação. (STJ, RESP em REPETITIVO 1704520/MT, Rel. Min. Nancy Andrighi, DJE 19/12/2018)
2. In casu, trata-se de questão versando sobre fixação de competência.
3. Embora possível na forma do art. 327, caput, do CPC, a cumulação de pedidos deve preencher os requisitos previstos no § 1º, I, II e III, e no § 2º.
4. O valor da causa não pode ser atribuído de forma aleatória ou arbitrária, devendo corresponder ao proveito econômico buscado com a ação, podendo o Juiz, inclusive de ofício, adequar a fixação para a definição da competência.
5. A quantificação do dano moral para a atribuição do valor da causa não pode ser desproporcional ou excessiva.
6. Retificado o valor atribuído à causa para montante inferior ao equivalente a 60 salários mínimos, resta caracterizada a competência do Juizado Especial Federal para o julgamento da demanda.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 6ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, negar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"921","Acórdão","AC - APELAÇÃO CIVEL","5004978-91.2017.4.04.7112","19/10/2020","SEXTA TURMA","JOÃO BATISTA PINTO SILVEIRA","PREVIDENCIÁRIO. CONCESSÃO DE APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO. REAFIRMAÇÃO DA DER. DANO MORAL. TUTELA ESPECÍFICA.
1. É possível a  reafirmação da DER (Data de Entrada do Requerimento) para o momento em que implementados os requisitos para a  concessão do benefício, mesmo que isso se dê no interstício entre o  ajuizamento da ação e  a  entrega da prestação jurisdicional nas instâncias ordinárias, nos termos dos arts. 493 e  933 do CPC/2015, observada a causa de pedir.
2. Presentes os requisitos da idade, tempo de serviço, carência e o adicional de contribuição, é devida à parte autora a Aposentadoria por Tempo de Contribuição pelas regras de transição, mediante reafirmação da DER.
3. Determina-se o cumprimento imediato do acórdão,  por se tratar de decisão de eficácia mandamental que deverá ser efetivada mediante as atividades de cumprimento da sentença stricto sensu previstas no art. 497 do CPC/15, sem a necessidade de um processo executivo autônomo (sine intervallo).","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 6ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, negar provimento à apelação e converter a antecipação de tutela deferida na sentença em tutela específica, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"922","Acórdão","AG - AGRAVO DE INSTRUMENTO","5038069-03.2019.4.04.0000","13/10/2020","TURMA REGIONAL SUPLEMENTAR DO PR","ARTUR CÉSAR DE SOUZA","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO. CUMULAÇÃO DE PEDIDOS. VALOR DA CAUSA. DANO MORAL. RETIFICAÇÃO DE OFÍCIO. QUANTIFICAÇÃO. COMPETÊNCIA. JUIZADO ESPECIAL FEDERAL.  
1. A cumulação dos pedidos de concessão de benefício e de indenização por danos morais é cabível quando preenchidos os requisitos previstos no artigo 327 do Código de Processo Civil.  
2. A quantificação do dano moral, para efeito de atribuição do valor da causa, não pode implicar em desproporcionalidade ou excesso, tomando-se por base o valor das indenizações normalmente concedidas.  
3. O valor da causa não pode ser atribuído de forma aleatória ou arbitrária, devendo corresponder ao proveito econômico buscado com a ação, podendo o Juiz, inclusive de ofício, determinar sua retificação - até mesmo porque a adequada fixação é imprescindível para a definição da competência.  
4. Retificado o valor atribuído à causa para montante inferior ao equivalente a sessenta salários mínimos na data do ajuizamento da ação, resta caracterizada a competência do Juizado Especial Federal para o julgamento da demanda.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar do Paraná do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"923","Acórdão","AG - AGRAVO DE INSTRUMENTO","5019220-46.2020.4.04.0000","13/10/2020","TURMA REGIONAL SUPLEMENTAR DO PR","ARTUR CÉSAR DE SOUZA","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO. CUMULAÇÃO DE PEDIDOS. VALOR DA CAUSA. DANO MORAL. RETIFICAÇÃO DE OFÍCIO. QUANTIFICAÇÃO. COMPETÊNCIA. JUIZADO ESPECIAL FEDERAL.  
1. A cumulação dos pedidos de concessão de benefício e de indenização por danos morais é cabível quando preenchidos os requisitos previstos no artigo 327 do Código de Processo Civil.  
2. A quantificação do dano moral, para efeito de atribuição do valor da causa, não pode implicar em desproporcionalidade ou excesso, tomando-se por base o valor das indenizações normalmente concedidas.  
3. O valor da causa não pode ser atribuído de forma aleatória ou arbitrária, devendo corresponder ao proveito econômico buscado com a ação, podendo o Juiz, inclusive de ofício, determinar sua retificação - até mesmo porque a adequada fixação é imprescindível para a definição da competência.  
4. Retificado o valor atribuído à causa para montante inferior ao equivalente a sessenta salários mínimos na data do ajuizamento da ação, resta caracterizada a competência do Juizado Especial Federal para o julgamento da demanda.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar do Paraná do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"924","Acórdão","AG - AGRAVO DE INSTRUMENTO","5042648-91.2019.4.04.0000","13/10/2020","TURMA REGIONAL SUPLEMENTAR DO PR","ARTUR CÉSAR DE SOUZA","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO. CUMULAÇÃO DE PEDIDOS. VALOR DA CAUSA. DANO MORAL. RETIFICAÇÃO DE OFÍCIO. QUANTIFICAÇÃO. COMPETÊNCIA.  
1. A cumulação dos pedidos de concessão de benefício e de indenização por danos morais é cabível quando preenchidos os requisitos previstos no artigo 327 do Código de Processo Civil.  
2. A quantificação do dano moral, para efeito de atribuição do valor da causa, não pode implicar em desproporcionalidade ou excesso, tomando-se por base o valor das indenizações normalmente concedidas.  
3. O valor da causa não pode ser atribuído de forma aleatória ou arbitrária, devendo corresponder ao proveito econômico buscado com a ação, podendo o Juiz, inclusive de ofício, determinar sua retificação - até mesmo porque a adequada fixação é imprescindível para a definição da competência.  
4.  Hipótese em que o valor da causa, ainda que se reduza o valor relativo ao dano moral, é superior ao equivalente a sessenta salários mínimos na data do ajuizamento.
5. Competente o rito comum ordinário da Justiça Federal para o julgamento da demanda.
Retificado o valor atribuído à causa para montante inferior ao equivalente a sessenta salários mínimos na data do ajuizamento da ação, resta caracterizada a competência do Juizado Especial Federal para o julgamento da demanda.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar do Paraná do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"925","Acórdão","AC - APELAÇÃO CIVEL","5000696-65.2016.4.04.7202","08/10/2020","TURMA REGIONAL SUPLEMENTAR DE SC","CELSO KIPPER","PREVIDENCIÁRIO E PROCESSUAL CIVIL. CONCESSÃO DE BENEFÍCIO. INDENIZAÇÃO POR DANOS MORAIS. CUMULAÇÃO DE PEDIDOS. POSSIBILIDADE. VALOR DA CAUSA. COMPETÊNCIA PREVIDENCIÁRIA. PRECEDENTES.
1. É permitida a cumulação, num único processo, de vários pedidos contra o mesmo réu, ainda que entre eles não haja conexão, bastando que sejam compatíveis entre si, que seja competente para conhecer deles o mesmo juízo e que o tipo de procedimento escolhido seja adequado a todos os pedidos formulados. In casu, os pedidos para a concessão de benefício previdenciário e indenização por danos morais apresentam origem comum, qual seja, o indeferimento administrativo do benefício, sendo possível a cumulação.
2. A condenação por dano moral decorrente do indeferimento administrativo de benefício previdenciário deve ter como limite o total das parcelas vencidas, acrescidas de 12 vincendas, relativas ao benefício pretendido, conforme entendimento firmado na Terceira Seção deste Tribunal. 
3. Hipótese em que o valor da causa, correspondente ao montante pleiteado a título de danos morais, acrescidos das parcelas vencidas e de 12 vincendas do benefício requerido pelo segurado, é superior ao montante de 60 salários mínimos, restando fixada, assim, a competência do Juízo Federal Ordinário para o processamento e julgamento do feito.
4. O julgamento do feito cujo pedido engloba a concessão de benefício previdenciário cumulado com indenização por danos morais cabe ao juízo com competência em matéria previdenciária.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento à apelação, anulando a sentença e determinando a redistribuição do processo, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"926","Acórdão","AG - AGRAVO DE INSTRUMENTO","5001555-17.2020.4.04.0000","08/10/2020","TURMA REGIONAL SUPLEMENTAR DE SC","CELSO KIPPER","AGRAVO DE INTRUMENTO. PREVIDENCIÁRIO E PROCESSUAL CIVIL. CONCESSÃO DE BENEFÍCIO. INDENIZAÇÃO POR DANOS MORAIS. CUMULAÇÃO DE PEDIDOS. POSSIBILIDADE. VALOR DA CAUSA. COMPETÊNCIA PREVIDENCIÁRIA. PRECEDEDENTES.
1. É permitida a cumulação, num único processo, de vários pedidos contra o mesmo réu, ainda que entre eles não haja conexão, bastando que sejam compatíveis entre si, que seja competente para conhecer deles o mesmo juízo e que o tipo de procedimento escolhido seja adequado a todos os pedidos formulados. In casu, os pedidos para a concessão de benefício previdenciário e indenização por danos morais apresentam origem comum, qual seja, o indeferimento administrativo do benefício, sendo possível a cumulação.
2. A condenação por dano moral decorrente do indeferimento administrativo de benefício previdenciário deve ter como limite o total das parcelas vencidas, acrescidas de 12 vincendas, relativas ao benefício pretendido, conforme entendimento firmado na Terceira Seção deste Tribunal. 
3. Hipótese em que o valor da causa, correspondente ao montante pleiteado a título de danos morais, acrescidos das parcelas vencidas e de 12 vincendas do benefício prequerido pelo segurado, ultrapassa o montante de 60 salários mínimos, restando fixada, assim, a competência do Juízo comum para o processamento e julgamento do feito.
4. O julgamento do feito cujo pedido engloba a concessão de benefício previdenciário cumulado com indenização por danos morais cabe ao juízo com competência em matéria previdenciária.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"927","Acórdão","AC - APELAÇÃO CIVEL","5014362-16.2018.4.04.9999","08/10/2020","TURMA REGIONAL SUPLEMENTAR DE SC","CELSO KIPPER","PREVIDENCIÁRIO. AUXÍLIO-DOENÇA/APOSENTADORIA POR INVALIDEZ. INCAPACIDADE LABORAL. TERMO INICIAL. DANO MORAL.
1. Tratando-se de auxílio-doença ou aposentadoria por invalidez, o Julgador firma sua convicção, via de regra, por meio da prova pericial.
2. Considerando as conclusões extraídas da análise do conjunto probatório no sentido de que a parte autora está definitivamente incapacitada para o exercício de suas atividades laborativas habituais e ponderando, também, acerca de suas condições pessoais, mostra-se inviável a sua reabilitação, razão pela qual é devido o benefício de aposentadoria por invalidez.
3. Tendo o conjunto probatório apontado a existência da incapacidade laboral desde a época do cancelamento administrativo, o benefício é devido desde então.
4. O entendimento desta Corte é no sentido de que não é cabível a condenação do INSS em danos morais face ao indeferimento de benefício, tendo em conta que esse ato administrativo, por si só, não tem o condão de causar danos, dessa ordem, ao administrado.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento à apelação da parte autora e determinar o cumprimento imediato do acórdão no tocante à implantação do benefício, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"928","Acórdão","AC - APELAÇÃO CIVEL","5004523-93.2020.4.04.9999","08/10/2020","TURMA REGIONAL SUPLEMENTAR DE SC","CELSO KIPPER","PREVIDENCIÁRIO. AUXÍLIO-DOENÇA/APOSENTADORIA POR INVALIDEZ. INCAPACIDADE LABORAL. TERMO INICIAL. DANO MORAL. NÃO CONFIGURAÇÃO. HONORÁRIOS ADVOCATÍCIOS.
1. Tratando-se de auxílio-doença ou aposentadoria por invalidez, o Julgador firma sua convicção, via de regra, por meio da prova pericial.
2. Considerando as conclusões do perito judicial de que a parte autora está total e definitivamente incapacitada para o exercício de atividades laborativas, é devido o benefício de aposentadoria por invalidez.
3. Tendo o conjunto probatório apontado a existência da incapacidade laboral desde a época do cancelamento administrativo, o benefício é devido desde então.
4. Ausente a comprovação de ofensa ao patrimônio subjetivo do autor, bem como do ato administrativo ter sido desproporcionalmente desarrazoado, inexiste direito à indenização por dano moral.
5. Fixação de honorários advocatícios em 10% sobre as parcelas vencidas até a data da sentença (Súmulas 111 do STJ e 76 desta Corte).","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento à apelação do INSS, negar provimento ao apelo da parte autora e determinar o cumprimento imediato do acórdão no tocante à implantação do benefício, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"929","Acórdão","AC - APELAÇÃO CIVEL","5020839-13.2018.4.04.7200","08/10/2020","TURMA REGIONAL SUPLEMENTAR DE SC","CELSO KIPPER","PREVIDENCIÁRIO. AUXÍLIO-DOENÇA/APOSENTADORIA POR INVALIDEZ. DANO MORAL.
 Ausente a comprovação de ofensa ao patrimônio subjetivo da autora, bem como do ato administrativo ter sido desproporcionalmente desarrazoado, inexiste direito à indenização por dano moral.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento à apelação da parte autora, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"930","Acórdão","AC - APELAÇÃO CIVEL","5006778-29.2018.4.04.7207","08/10/2020","TURMA REGIONAL SUPLEMENTAR DE SC","CELSO KIPPER","PREVIDENCIÁRIO. ABSOLUTAMENTE INCAPAZ. PRESCRIÇÃO QUINQUENAL. OCORRÊNCIA. ACRÉSCIMO DE 25%. ASSISTÊNCIA PERMANENTE COMPROVADA. DANO MORAL. NÃO CONFIGURAÇÃO. 
1. Embora a redação do art. 3º do Código Civil tenha sido alterada pela Lei 13.146/2015 (""Estatuto da Pessoa com Deficiência""), para definir como absolutamente incapazes de exercer pessoalmente os atos da vida civil apenas os menores de 16 anos, e o inciso I do art. 198 do Código Civil disponha que a prescrição não corre contra os incapazes de que trata o art. 3º, a vulnerabilidade do indivíduo portador de deficiência psíquica ou intelectual não pode jamais ser desconsiderada pelo ordenamento jurídico, ou seja, o Direito não pode fechar os olhos à falta de determinação de alguns indivíduos e tratá-los como se tivessem plena capacidade de interagir em sociedade em condições de igualdade. Assim, uma interpretação constitucional do texto do Estatuto deve colocar a salvo de qualquer prejudicialidade o portador de deficiência psíquica ou intelectual que, de fato, não disponha de discernimento, sob pena de ferir de morte o pressuposto de igualdade nele previsto, dando o mesmo tratamento para os desiguais.
2. A suspensão do prazo de prescrição para os absolutamente incapazes retroage ao momento em que se manifesta a incapacidade, sendo a sentença de interdição, para esse fim específico, meramente declaratória. Precedentes do STJ.
3. Comprovada a incapacidade para os atos da vida civil a contar de 07-12-2010, resta suspensa a fluência do prazo de prescrição a partir deste momento.
4. Considerando que a prescrição quinquenal passa a contar retroativamente ao momento da comprovação da incapacidade para os atos da vida civil (07-12-2010), estão prescritas as parcelas anteriores a 07-12-2005. 
5. Reformada a sentença para dar parcial provimento ao apelo da parte autora, uma vez que devido o acréscimo de 25% sobre o valor que a parte autora recebe a titulo de aposentadoria por invalidez, desde a data de concessão deste benefício (16-03-2005), observada a prescrição quinquenal.
6. Efeitos financeiros a partir de 07-12-2005 até a competência 09-2018, quando o adicional de 25% passou a ser pago administrativamente.
7. Ausente a comprovação de ofensa ao patrimônio subjetivo da autora, bem como do ato administrativo ter sido desproporcionalmente desarrazoado, inexiste direito à indenização por dano moral.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento à apelação da parte autora, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"931","Acórdão","AG - AGRAVO DE INSTRUMENTO","5030513-13.2020.4.04.0000","08/10/2020","TURMA REGIONAL SUPLEMENTAR DE SC","PAULO AFONSO BRUM VAZ","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO. PROCESSUAL CIVIL. DANO MORAL. INDEFERIMENTO DA INICIAL. VALOR DA CAUSA.
É dominante o entendimento que é possível a cumulação de pedidos, na forma do disposto no artigo 327, caput, do CPC/2015, desde que atendidos os requisitos previstos nos parágrafos e incisos do artigo. Com efeito, se trata de cumulação sucessiva de pedidos já que o direito de indenização por eventual dano moral decorrente do indeferimento administrativo do benefício está diretamente relacionado e pressupõe o exame do mérito do pedido de concessão da aposentadoria. Ademais, não resta dúvida de que, além da alegada ilegalidade do ato de indeferimento do benefício, o segurado deve comprovar os danos efetivos decorrentes da não concessão bem como o respectivo nexo causal. Logo, trata-se de matéria de ordem fática cuja demonstração (seja em relação ao dolo ou culpa da Autarquia, seja quanto à efetiva caracterização do dano moral e sua decorrência do fato primário) pressupõe, necessariamente, a oportunização de dilação probatória, inclusive sob pena de cerceamento de defesa."" (AGRAVO DE INSTRUMENTO Nº 5045624-76.2016.4.04.0000/RS, julgado em 13.12.2016).
O valor atribuído à causa deve corresponder ao benefício econômico da demanda. Artigo 3º, caput, da Lei nº 10.259/2001.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento determinando o prosseguimento da ação quanto ao pedido de indenização por dano moral e mantendo a competência do Juízo Federal para processamento e julgamento do feito, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"932","Acórdão","AC - APELAÇÃO CIVEL","5004945-36.2019.4.04.7208","08/10/2020","TURMA REGIONAL SUPLEMENTAR DE SC","JAIRO GILBERTO SCHAFER","PREVIDENCIÁRIO E PROCESSUAL CIVIL. EMBARGOS DE DECLARAÇÃO. ARTIGO 1.022 DO NOVO CÓDIGO DE PROCESSO CIVIL. APOSENTADORIA POR INVALIDEZ. CONDIÇÕES PESSOAIS. CONDENAÇÃO EM DANOS MORAIS. DESCABIMENTO.
1. De acordo com o disposto no art. 1.022 do novo Código de Processo Civil, cabem embargos de declaração contra qualquer decisão judicial, para: I - esclarecer obscuridade ou eliminar contradição; II - suprir omissão de ponto ou questão sobre o qual devia se pronunciar o juiz de ofício ou a requerimento; e III - corrigir erro material.
2. Ainda que a perícia judicial tenha concluído pela incapacidade laboral temporária da autora, a confirmação da existência da moléstia incapacitante, corroborada pela documentação clínica, associada às suas condições pessoais e peculiaridades do caso, ensejam a concessão do benefício de aposentadoria por invalidez.
3. A concessão ou indeferimento de benefícios pelo INSS - atribuição do ofício dos servidores da autarquia - não segue fórmulas matemáticas, exigindo, no mais das vezes, interpretação de documentos, cotejo com outras provas e elementos, de forma que a não concessão e/ou o cancelamento, ainda que revertidos posteriormente em juízo, não dá direito à indenização por dano moral.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, rejeitar os embargos de declaração, conhecer, em parte da apelação, e nesta porção, dar-lhe parcial provimento, determinando a imediata implantação do benefício, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"933","Acórdão","AG - AGRAVO DE INSTRUMENTO","5033936-78.2020.4.04.0000","07/10/2020","SEXTA TURMA","JULIO GUILHERME BEREZOSKI SCHATTSCHNEIDER","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO E PROCESSUAL CIVIL. APLICAÇÃO DA TAXATIVIDADE MITIGADA EM CONFORMIDADE COM O JULGADO DO SUPERIOR TRIBUNAL DE JUSTIÇA EM REGIME DE RECURSO REPETITIVO. CUMULAÇÃO DE PEDIDOS. DANOS MORAIS. RETIFICAÇÃO DE OFÍCIO.
1. O Superior Tribunal de Justiça fixou a seguinte tese jurídica: ""O rol do art. 1.015 do CPC é de taxatividade mitigada, por isso admite a interposição de agravo de instrumento quando verificada a urgência decorrente da inutilidade do julgamento da questão no recurso de apelação. (STJ, RESP em REPETITIVO 1704520/MT, Rel. Min. Nancy Andrighi, DJE 19/12/2018)
2. In casu, trata-se de questão versando sobre fixação de competência.
3. Embora possível na forma do art. 327, caput, do CPC, a cumulação de pedidos deve preencher os requisitos previstos no § 1º, I, II e III, e no § 2º.
4. O valor da causa não pode ser atribuído de forma aleatória ou arbitrária, devendo corresponder ao proveito econômico buscado com a ação, podendo o Juiz, inclusive de ofício, adequar a fixação para a definição da competência.
5. A quantificação do dano moral para a atribuição do valor da causa não pode ser desproporcional ou excessiva.
6. Retificado o valor atribuído à causa para montante inferior ao equivalente a 60 salários mínimos, resta caracterizada a competência do Juizado Especial Federal para o julgamento da demanda.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 6ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por maioria, vencido o Desembargador Federal JOÃO BATISTA PINTO SILVEIRA, negar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"934","Acórdão","AC - APELAÇÃO CIVEL","5022796-58.2018.4.04.7100","07/10/2020","SEXTA TURMA","JULIO GUILHERME BEREZOSKI SCHATTSCHNEIDER","PREVIDENCIÁRIO. TEMPO ESPECIAL. AFASTAMENTO DO TRABALHO. ART. 57, §8º, DA LEI DE BENEFÍCIOS. HONORÁRIOS DE ADVOGADO. DANO MORAL. SUCUMBÊNCIA RECÍPROCA.
1. De acordo com o Tema 709 (STF), ""[é] constitucional a vedação de continuidade da percepção de aposentadoria especial se o beneficiário permanece laborando em atividade especial ou a ela retorna, seja essa atividade especial aquela que ensejou a aposentação precoce ou não"". Porém, ""[nas] hipóteses em que o segurado solicitar a aposentadoria e continuar a exercer o labor especial, a data de início do benefício será a data de entrada do requerimento, remontando a esse marco, inclusive, os efeitos financeiros"". 
2. A parte autora restou sucumbente quanto ao pedido de danos morais, o qual representa a metade do valor da causa. Caracterizada a sucumbência recíproca.
3. Honorários advocatícios do INSS em dez por cento sobre as parcelas vencidas até a sentença (Súmulas 76/TRF4 e 111/STJ).
4. Apelação parcialmente provida.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 6ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento à apelação do segurado e determinar o cumprimento imediato do acórdão, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"935","Acórdão","AG - AGRAVO DE INSTRUMENTO","5022599-92.2020.4.04.0000","07/10/2020","SEXTA TURMA","JULIO GUILHERME BEREZOSKI SCHATTSCHNEIDER","PREVIDENCIÁRIO E PROCESSUAL CIVIL. APLICAÇÃO DA TAXATIVIDADE MITIGADA EM CONFORMIDADE COM O JULGADO DO SUPERIOR TRIBUNAL DE JUSTIÇA EM REGIME DE RECURSO REPETITIVO. CUMULAÇÃO DE PEDIDOS. DANOS MORAIS. RETIFICAÇÃO DE OFÍCIO.
1. O Superior Tribunal de Justiça fixou a seguinte tese jurídica: ""O rol do art. 1.015 do CPC é de taxatividade mitigada, por isso admite a interposição de agravo de instrumento quando verificada a urgência decorrente da inutilidade do julgamento da questão no recurso de apelação. (STJ, RESP em REPETITIVO 1704520/MT, Rel. Min. Nancy Andrighi, DJE 19/12/2018)
2. In casu, trata-se de questão versando a fixação de competência.
3. Embora possível na forma do art. 327, caput, do CPC, a acumulação de pedidos deve preencher os requisitos previstos no § 1º, I, II e III, e no § 2º.
4. O valor da causa não pode ser atribuído de forma aleatória ou arbitrária, devendo corresponder ao proveito econômico buscado com a ação, podendo o Juiz, inclusive de ofício, adequar a fixação para a definição da competência.
5. A quantificação do dano moral para a atribuição do valor da causa não pode ser desproporcional ou excessiva.
6. Retificado o valor atribuído à causa para montante inferior ao equivalente a 60 salários-mínimos, restou caracterizada a competência do Juizado Especial Federal para o julgamento da demanda.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 6ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, negar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"936","Acórdão","AG - AGRAVO DE INSTRUMENTO","5021889-72.2020.4.04.0000","07/10/2020","SEXTA TURMA","JULIO GUILHERME BEREZOSKI SCHATTSCHNEIDER","PREVIDENCIÁRIO E PROCESSUAL CIVIL. APLICAÇÃO DA TAXATIVIDADE MITIGADA EM CONFORMIDADE COM O JULGADO DO SUPERIOR TRIBUNAL DE JUSTIÇA EM REGIME DE RECURSO REPETITIVO. CUMULAÇÃO DE PEDIDOS. DANOS MORAIS. RETIFICAÇÃO DE OFÍCIO.
1. O Superior Tribunal de Justiça fixou a seguinte tese jurídica: ""O rol do art. 1.015 do CPC é de taxatividade mitigada, por isso admite a interposição de agravo de instrumento quando verificada a urgência decorrente da inutilidade do julgamento da questão no recurso de apelação. (STJ, RESP em REPETITIVO 1704520/MT, Rel. Min. Nancy Andrighi, DJE 19/12/2018)
2. In casu, trata-se de questão versando a fixação de competência.
3. Embora possível na forma do art. 327, caput, do CPC, a acumulação de pedidos deve preencher os requisitos previstos no § 1º, I, II e III, e no § 2º.
4. O valor da causa não pode ser atribuído de forma aleatória ou arbitrária, devendo corresponder ao proveito econômico buscado com a ação, podendo o Juiz, inclusive de ofício, adequar a fixação para a definição da competência.
5. A quantificação do dano moral para a atribuição do valor da causa não pode ser desproporcional ou excessiva.
6. Retificado o valor atribuído à causa para montante inferior ao equivalente a 60 salários-mínimos, restou caracterizada a competência do Juizado Especial Federal para o julgamento da demanda.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 6ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, negar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
